Timestamp,DeviceID,deviceMake,deviceModel,Network provi. , NetworkType,RSRP,RSRQ,SINR,PCI,Downlink(Mbps),Uplink(Mbps),Velocity(km/h),Latitude,Longitude
2025-08-28 19:43:06.495,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.24 km/h,21.256128,81.629529
2025-08-28 19:43:01.479,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,1.03 km/h,21.256126,81.629497
2025-08-28 19:42:56.461,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,1.44 km/h,21.256126,81.629501
2025-08-28 19:42:51.445,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,1.22 km/h,21.256125,81.629528
2025-08-28 19:42:45.808,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.19 km/h,21.256128,81.629569
2025-08-28 19:42:40.189,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,2.94 km/h,21.256130,81.629618
2025-08-28 19:42:30.823,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.42 km/h,21.256123,81.629520
2025-08-28 19:42:17.359,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.15 km/h,21.256123,81.629501
2025-08-28 19:42:11.397,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.30 km/h,21.256110,81.629503
2025-08-28 19:42:05.434,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.25 km/h,21.256116,81.629502
2025-08-28 19:41:59.397,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.81 km/h,21.256112,81.629497
2025-08-28 19:41:53.459,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,1.44 km/h,21.256093,81.629515
2025-08-28 19:41:47.422,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.12 km/h,21.256121,81.629512
2025-08-28 19:41:41.754,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.19 km/h,21.256118,81.629516
2025-08-28 19:41:35.926,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.40 km/h,21.256129,81.629537
2025-08-28 19:41:30.910,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.40 km/h,21.256129,81.629537
2025-08-28 19:41:25.892,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.12 km/h,21.256131,81.629539
2025-08-28 19:41:20.877,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.15 km/h,21.256131,81.629536
2025-08-28 19:41:15.860,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.34 km/h,21.256134,81.629532
2025-08-28 19:41:10.843,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-14 dB,3 dB,285,11 Mbps,2 Mbps,0.50 km/h,21.256138,81.629530
2025-08-28 19:41:05.829,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-98 dBm,-13 dB,4 dB,285,11 Mbps,2 Mbps,0.45 km/h,21.256139,81.629522
2025-08-28 19:41:00.816,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,2147483647 dB,285,11 Mbps,2 Mbps,0.41 km/h,21.256137,81.629519
2025-08-28 19:40:55.215,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-90 dBm,-14 dB,4 dB,285,19 Mbps,4 Mbps,0.26 km/h,21.256138,81.629518
2025-08-28 19:40:50.198,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-90 dBm,-14 dB,4 dB,285,19 Mbps,4 Mbps,0.27 km/h,21.256137,81.629526
2025-08-28 19:40:44.842,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-90 dBm,-14 dB,4 dB,285,19 Mbps,4 Mbps,0.56 km/h,21.256135,81.629526
2025-08-28 19:40:39.830,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-90 dBm,-14 dB,4 dB,285,19 Mbps,4 Mbps,0.53 km/h,21.256131,81.629522
2025-08-28 19:40:34.822,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-96 dBm,-15 dB,5 dB,285,22 Mbps,22 Mbps,0.34 km/h,21.256131,81.629524
2025-08-28 19:40:29.806,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-101 dBm,-15 dB,4 dB,285,22 Mbps,22 Mbps,0.44 km/h,21.256134,81.629522
2025-08-28 19:40:24.791,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-101 dBm,-15 dB,4 dB,285,22 Mbps,22 Mbps,0.35 km/h,21.256130,81.629516
2025-08-28 19:40:19.782,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-97 dBm,-14 dB,4 dB,285,22 Mbps,22 Mbps,0.43 km/h,21.256133,81.629514
2025-08-28 19:40:14.769,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-96 dBm,-15 dB,4 dB,285,22 Mbps,22 Mbps,0.70 km/h,21.256133,81.629506
2025-08-28 19:40:09.761,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-89 dBm,-15 dB,2 dB,285,22 Mbps,22 Mbps,0.41 km/h,21.256131,81.629503
2025-08-28 19:40:04.751,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-97 dBm,-15 dB,0 dB,285,22 Mbps,22 Mbps,0.14 km/h,21.256129,81.629496
2025-08-28 19:39:59.741,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-95 dBm,-14 dB,1 dB,285,32 Mbps,3 Mbps,0.53 km/h,21.256129,81.629489
2025-08-28 19:39:54.733,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-108 dBm,-13 dB,2147483647 dB,285,11 Mbps,2 Mbps,0.56 km/h,21.256129,81.629543
2025-08-28 19:39:49.720,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.19 km/h,21.256124,81.629527
2025-08-28 19:39:43.754,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.71 km/h,21.256131,81.629532
2025-08-28 19:39:37.712,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.53 km/h,21.256127,81.629508
2025-08-28 19:39:32.280,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.62 km/h,21.256097,81.629512
2025-08-28 19:39:27.268,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.80 km/h,21.256101,81.629515
2025-08-28 19:39:22.255,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.76 km/h,21.256124,81.629504
2025-08-28 19:39:17.243,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.92 km/h,21.256123,81.629512
2025-08-28 19:39:12.230,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,1.21 km/h,21.256127,81.629567
2025-08-28 19:39:07.215,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.12 km/h,21.256130,81.629525
2025-08-28 19:39:02.204,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.24 km/h,21.256130,81.629526
2025-08-28 19:38:55.828,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.91 km/h,21.256128,81.629507
2025-08-28 19:38:50.709,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.80 km/h,21.256125,81.629523
2025-08-28 19:38:44.751,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.27 km/h,21.256114,81.629542
2025-08-28 19:38:39.740,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.25 km/h,21.256107,81.629557
2025-08-28 19:38:33.720,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.25 km/h,21.256100,81.629533
2025-08-28 19:38:27.783,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.22 km/h,21.256099,81.629530
2025-08-28 19:38:21.610,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.15 km/h,21.256093,81.629530
2025-08-28 19:38:16.597,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-104 dBm,-15 dB,-1 dB,285,32 Mbps,3 Mbps,0.49 km/h,21.256097,81.629530
2025-08-28 19:38:11.590,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-106 dBm,-20 dB,-1 dB,380,11 Mbps,2 Mbps,1.94 km/h,21.256122,81.629576
2025-08-28 19:38:06.577,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-102 dBm,-10 dB,1 dB,285,11 Mbps,2 Mbps,0.24 km/h,21.256114,81.629511
2025-08-28 19:38:01.564,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-102 dBm,-10 dB,1 dB,285,11 Mbps,2 Mbps,0.07 km/h,21.256104,81.629506
2025-08-28 19:37:56.551,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-102 dBm,-10 dB,1 dB,285,11 Mbps,2 Mbps,0.07 km/h,21.256104,81.629506
2025-08-28 19:37:51.536,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-102 dBm,-10 dB,1 dB,285,11 Mbps,2 Mbps,0.29 km/h,21.256107,81.629508
2025-08-28 19:37:45.736,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-102 dBm,-10 dB,1 dB,285,11 Mbps,2 Mbps,0.05 km/h,21.256115,81.629519
2025-08-28 19:37:40.723,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-102 dBm,-10 dB,1 dB,285,11 Mbps,2 Mbps,2.49 km/h,21.256124,81.629524
2025-08-28 19:37:35.707,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-102 dBm,-10 dB,1 dB,285,11 Mbps,2 Mbps,0.75 km/h,21.256115,81.629518
2025-08-28 19:37:30.690,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-102 dBm,-10 dB,1 dB,285,11 Mbps,2 Mbps,0.42 km/h,21.256116,81.629515
2025-08-28 19:37:25.674,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.26 km/h,21.256120,81.629514
2025-08-28 19:37:20.657,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.67 km/h,21.256119,81.629519
2025-08-28 19:37:15.641,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.16 km/h,21.256118,81.629538
2025-08-28 19:37:10.630,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.10 km/h,21.256118,81.629531
2025-08-28 19:37:05.616,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.10 km/h,21.256118,81.629531
2025-08-28 19:37:00.265,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.34 km/h,21.256132,81.629513
2025-08-28 19:36:54.251,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.10 km/h,21.256133,81.629514
2025-08-28 19:36:48.285,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.26 km/h,21.256130,81.629512
2025-08-28 19:36:42.273,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.54 km/h,21.256126,81.629510
2025-08-28 19:36:36.089,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,2.01 km/h,21.256119,81.629507
2025-08-28 19:36:30.342,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.24 km/h,21.256119,81.629524
2025-08-28 19:36:24.114,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.11 km/h,21.256122,81.629526
2025-08-28 19:36:18.027,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.07 km/h,21.256123,81.629527
2025-08-28 19:36:13.014,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.29 km/h,21.256120,81.629528
2025-08-28 19:36:08.005,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-9 dB,1 dB,285,32 Mbps,3 Mbps,0.35 km/h,21.256121,81.629526
2025-08-28 19:36:02.866,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-101 dBm,-16 dB,3 dB,285,32 Mbps,3 Mbps,0.49 km/h,21.256123,81.629523
2025-08-28 19:35:57.855,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-103 dBm,-16 dB,3 dB,285,11 Mbps,2 Mbps,0.41 km/h,21.256122,81.629519
2025-08-28 19:35:52.843,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-13 dB,4 dB,285,19 Mbps,4 Mbps,0.39 km/h,21.256122,81.629521
2025-08-28 19:35:47.831,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-12 dB,2 dB,285,19 Mbps,4 Mbps,0.37 km/h,21.256120,81.629522
2025-08-28 19:35:42.821,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-95 dBm,-11 dB,2 dB,285,19 Mbps,4 Mbps,0.36 km/h,21.256113,81.629521
2025-08-28 19:35:37.810,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-101 dBm,-11 dB,3 dB,285,19 Mbps,4 Mbps,0.35 km/h,21.256109,81.629522
2025-08-28 19:35:32.799,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-89 dBm,-10 dB,4 dB,285,22 Mbps,22 Mbps,0.28 km/h,21.256114,81.629524
2025-08-28 19:35:27.791,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-88 dBm,-10 dB,3 dB,285,22 Mbps,22 Mbps,0.26 km/h,21.256116,81.629525
2025-08-28 19:35:22.777,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-90 dBm,-10 dB,1 dB,285,22 Mbps,22 Mbps,0.43 km/h,21.256121,81.629523
2025-08-28 19:35:17.770,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-89 dBm,-12 dB,1 dB,285,22 Mbps,22 Mbps,0.27 km/h,21.256125,81.629519
2025-08-28 19:35:12.759,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-92 dBm,-14 dB,-1 dB,15,11 Mbps,2 Mbps,0.19 km/h,21.256125,81.629517
2025-08-28 19:35:07.745,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-98 dBm,-13 dB,-4 dB,285,11 Mbps,2 Mbps,0.25 km/h,21.256127,81.629520
2025-08-28 19:35:02.733,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-15 dB,-3 dB,285,19 Mbps,4 Mbps,0.11 km/h,21.256131,81.629523
2025-08-28 19:34:57.721,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-19 dB,-1 dB,388,22 Mbps,22 Mbps,0.55 km/h,21.256129,81.629525
2025-08-28 19:34:52.707,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-92 dBm,-12 dB,-1 dB,285,19 Mbps,4 Mbps,0.55 km/h,21.256129,81.629525
2025-08-28 19:34:47.696,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-95 dBm,-10 dB,0 dB,285,22 Mbps,22 Mbps,0.45 km/h,21.256130,81.629521
2025-08-28 19:34:42.683,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-95 dBm,-10 dB,0 dB,285,22 Mbps,22 Mbps,0.19 km/h,21.256126,81.629507
2025-08-28 19:34:37.664,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-90 dBm,-12 dB,-1 dB,285,19 Mbps,4 Mbps,0.19 km/h,21.256126,81.629507
2025-08-28 19:34:32.655,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-99 dBm,-12 dB,2147483647 dB,285,19 Mbps,4 Mbps,0.38 km/h,21.256128,81.629504
2025-08-28 19:34:27.645,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-92 dBm,-13 dB,-3 dB,285,19 Mbps,4 Mbps,0.23 km/h,21.256125,81.629509
2025-08-28 19:34:21.658,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-92 dBm,-13 dB,-3 dB,285,19 Mbps,4 Mbps,0.36 km/h,21.256122,81.629516
2025-08-28 19:34:15.408,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-92 dBm,-13 dB,-3 dB,285,19 Mbps,4 Mbps,0.53 km/h,21.256118,81.629523
2025-08-28 19:34:09.676,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-92 dBm,-13 dB,-3 dB,285,19 Mbps,4 Mbps,0.65 km/h,21.256116,81.629534
2025-08-28 19:34:04.660,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-92 dBm,-13 dB,-3 dB,285,19 Mbps,4 Mbps,0.61 km/h,21.256129,81.629505
2025-08-28 19:33:59.644,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.24 km/h,21.256128,81.629497
2025-08-28 19:33:53.666,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.57 km/h,21.256131,81.629505
2025-08-28 19:33:47.654,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.39 km/h,21.256134,81.629494
2025-08-28 19:33:41.500,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.06 km/h,21.256129,81.629499
2025-08-28 19:33:35.462,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.14 km/h,21.256131,81.629500
2025-08-28 19:33:29.751,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.29 km/h,21.256128,81.629507
2025-08-28 19:33:24.731,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.06 km/h,21.256125,81.629499
2025-08-28 19:33:18.630,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.24 km/h,21.256123,81.629499
2025-08-28 19:33:12.626,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.45 km/h,21.256126,81.629497
2025-08-28 19:33:06.682,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.25 km/h,21.256140,81.629507
2025-08-28 19:33:00.660,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,1.39 km/h,21.256156,81.629498
2025-08-28 19:32:54.672,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.65 km/h,21.256130,81.629501
2025-08-28 19:32:48.633,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.35 km/h,21.256110,81.629503
2025-08-28 19:32:42.688,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.89 km/h,21.256113,81.629492
2025-08-28 19:32:36.707,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.84 km/h,21.256117,81.629528
2025-08-28 19:32:30.760,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,1.39 km/h,21.256105,81.629525
2025-08-28 19:32:25.073,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,1.83 km/h,21.256104,81.629532
2025-08-28 19:32:19.516,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.44 km/h,21.256127,81.629524
2025-08-28 19:32:14.157,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.44 km/h,21.256124,81.629516
2025-08-28 19:32:08.671,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.21 km/h,21.256129,81.629501
2025-08-28 19:32:03.515,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.40 km/h,21.256130,81.629502
2025-08-28 19:31:58.503,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.40 km/h,21.256130,81.629502
2025-08-28 19:31:52.556,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.13 km/h,21.256143,81.629502
2025-08-28 19:31:46.431,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.35 km/h,21.256152,81.629501
2025-08-28 19:31:41.065,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.70 km/h,21.256147,81.629509
2025-08-28 19:31:35.366,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.08 km/h,21.256126,81.629505
2025-08-28 19:31:30.352,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.05 km/h,21.256129,81.629503
2025-08-28 19:31:25.336,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.05 km/h,21.256129,81.629503
2025-08-28 19:31:20.167,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.23 km/h,21.256132,81.629501
2025-08-28 19:31:15.150,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.40 km/h,21.256136,81.629505
2025-08-28 19:31:10.135,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.07 km/h,21.256131,81.629502
2025-08-28 19:31:05.120,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,1.46 km/h,21.256138,81.629516
2025-08-28 19:31:00.111,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,2.46 km/h,21.256109,81.629568
2025-08-28 19:30:54.718,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,0.87 km/h,21.256131,81.629508
2025-08-28 19:30:49.643,65bb12ad684ceba4,samsung,SM-S901E , airtel,LTE (4G),-94 dBm,-13 dB,-1 dB,285,22 Mbps,22 Mbps,2.16 km/h,21.256151,81.629523
